x_position,y_position,r,random_seed
-2.8181818181818183,2.9393939393939394,-161.495069173809,5250
-2.8181818181818183,3.0,-159.5810858148753,5250
-2.757575757575758,-3.0,-163.07195590620935,5250
-2.757575757575758,-2.9393939393939394,-173.19070495154082,5250
-2.757575757575758,-2.878787878787879,-155.5409279017825,5250
-2.757575757575758,-2.8181818181818183,-154.8648302138633,5250
-2.757575757575758,-2.757575757575758,-171.67015974014396,5250
-2.757575757575758,-2.696969696969697,-158.0341598213032,5250
-2.757575757575758,-2.6363636363636362,-142.91600950205824,5250
-2.757575757575758,-2.5757575757575757,-140.91218492249556,5250
-2.757575757575758,-2.515151515151515,-140.50241463102884,5250
-2.757575757575758,-2.4545454545454546,-136.4921536182656,5250
-2.757575757575758,-2.393939393939394,-157.67779056045788,5250
-2.757575757575758,-2.333333333333333,-157.40789373014073,5250
-2.757575757575758,-2.2727272727272725,-133.55391819243954,5250
-2.757575757575758,-2.212121212121212,-138.7331742561949,5250
-2.757575757575758,-2.1515151515151514,-143.14300016046613,5250
-2.757575757575758,-2.090909090909091,-137.6589817449448,5250
-2.757575757575758,-2.0303030303030303,-144.68022977550282,5250
-2.757575757575758,-1.9696969696969697,-125.23090977994872,5250
-2.757575757575758,-1.9090909090909092,-131.2765320267708,5250
-2.757575757575758,-1.8484848484848484,-127.39525811348192,5250
-2.757575757575758,-1.7878787878787878,-121.95998645891528,5250
-2.757575757575758,-1.7272727272727273,-130.90271928749547,5250
-2.757575757575758,-1.6666666666666665,-120.5101013522434,5250
-2.757575757575758,-1.606060606060606,-126.74300834564286,5250
-2.757575757575758,-1.5454545454545454,-119.10018187428597,5250
-2.757575757575758,-1.4848484848484849,-115.87022465208302,5250
-2.757575757575758,-1.4242424242424243,-116.2060800418861,5250
-2.757575757575758,-1.3636363636363635,-114.26036965063136,5250
-2.757575757575758,-1.303030303030303,-116.21628058116336,5250
-2.757575757575758,-1.2424242424242424,-113.53613117992444,5250
-2.757575757575758,-1.1818181818181817,-114.0761537013746,5250
-2.757575757575758,-1.121212121212121,-112.0414763417169,5250
-2.757575757575758,-1.0606060606060606,-111.93471008756502,5250
-2.757575757575758,-1.0,-112.84658237941696,5250
-2.757575757575758,-0.9393939393939394,-111.04098247250802,5250
-2.757575757575758,-0.8787878787878789,-112.61897158958038,5250
-2.757575757575758,-0.8181818181818183,-113.22399438123597,5250
-2.757575757575758,-0.7575757575757573,-112.57689970468334,5250
-2.757575757575758,-0.6969696969696968,-111.49317830065344,5250
-2.757575757575758,-0.6363636363636362,-110.48582225978504,5250
-2.757575757575758,-0.5757575757575757,-110.10748684329528,5250
-2.757575757575758,-0.5151515151515151,-112.05341504385517,5250
-2.757575757575758,-0.4545454545454546,-110.87838003223938,5250
-2.757575757575758,-0.39393939393939403,-110.76126469693436,5250
-2.757575757575758,-0.33333333333333304,-111.21148043930442,5250
-2.757575757575758,-0.2727272727272725,-110.77454213734455,5250
-2.757575757575758,-0.21212121212121193,-114.39166433087982,5250
-2.757575757575758,-0.15151515151515138,-109.85427782562239,5250
-2.757575757575758,-0.09090909090909083,-110.93791923913454,5250
-2.757575757575758,-0.030303030303030276,-110.17769705986974,5250
-2.757575757575758,0.030303030303030276,-109.76207681709286,5250
-2.757575757575758,0.09090909090909083,-111.50836839174659,5250
-2.757575757575758,0.15151515151515138,-109.95088074186785,5250
-2.757575757575758,0.21212121212121238,-108.91617435126733,5250
-2.757575757575758,0.27272727272727293,-109.92054795795367,5250
-2.757575757575758,0.3333333333333335,-109.35485637656775,5250
-2.757575757575758,0.39393939393939403,-109.8097454163528,5250
-2.757575757575758,0.4545454545454546,-108.91061960693916,5250
-2.757575757575758,0.5151515151515151,-108.84011465387015,5250
-2.757575757575758,0.5757575757575757,-114.90068428724463,5250
-2.757575757575758,0.6363636363636367,-108.90362051776621,5250
-2.757575757575758,0.6969696969696972,-108.91666441784615,5250
-2.757575757575758,0.7575757575757578,-145.02070620421262,5250
-2.757575757575758,0.8181818181818183,-109.66019942667158,5250
-2.757575757575758,0.8787878787878789,-112.2378025373505,5250
-2.757575757575758,0.9393939393939394,-110.10331246992283,5250
-2.757575757575758,1.0,-111.56628281751269,5250
