target_velocity,r,random_seed
[2.791414],-71.44209423304365,5069
[2.821212],-75.31769264623796,5069
[2.85101],-76.17657584289647,5069
[2.880808],-80.7252507525208,5069
[2.9106061],-78.64327980668335,5069
[2.940404],-76.34857917481666,5069
[2.970202],-85.99362406671301,5069
[3.],-82.69075073355135,5069
[2.2848485],-46.679997429005006,5069
[2.3146465],-49.01339907841709,5069
[2.3444445],-53.473156642743234,5069
[2.3742423],-51.09910332955495,5069
[2.4040403],-52.906722040042595,5069
[2.4338384],-55.323902896364324,5069
[2.4636364],-53.29240845844593,5069
[2.4934344],-59.0734252422605,5069
[2.5232322],-58.01977831154237,5069
[2.5530303],-59.481721573276786,5069
[2.5828283],-59.843216766124236,5069
[2.6126263],-60.503981715779325,5069
[2.6424243],-65.20548673808248,5069
[2.6722221],-69.10327219840774,5069
[2.7020202],-61.62598317012119,5069
[2.7318182],-77.44158372163345,5069
[2.7616162],-66.80582765297324,5069
[2.791414],-66.01649032006509,5069
[2.821212],-69.7699933070659,5069
[2.85101],-71.81351610738102,5069
[2.880808],-73.52334684475913,5069
[2.9106061],-75.07546271317928,5069
[2.940404],-81.16484329312901,5069
[2.970202],-80.99131293832299,5069
[3.],-80.27918605742619,5069
[2.2848485],-53.62626165852157,5069
[2.3146465],-50.02081457720262,5069
[2.3444445],-58.388819832520106,5069
[2.3742423],-50.64089514139471,5069
[2.4040403],-52.391596575886155,5069
[2.4338384],-59.0000675098678,5069
[2.4636364],-56.89360287588034,5069
[2.4934344],-55.953290227636195,5069
[2.5232322],-58.963619397348346,5069
[2.5530303],-72.57285974215202,5069
[2.5828283],-65.90857453916982,5069
[2.6126263],-66.51912827265565,5069
[2.6424243],-68.33136924625504,5069
[2.6722221],-71.49179517604591,5069
[2.7020202],-67.26633064505215,5069
[2.7318182],-74.96088965110563,5069
[2.7616162],-72.81422056036845,5069
[2.791414],-74.89981117641929,5069
[2.821212],-80.07703084050605,5069
[2.85101],-76.55767149735152,5069
[2.880808],-73.37867826301463,5069
[2.9106061],-71.71496622957643,5069
[2.940404],-75.93643787896099,5069
[2.970202],-161.83582917489105,5069
[3.],-83.68159704360936,5069
[2.2848485],-49.98459742869266,5069
[2.3146465],-52.14050435000266,5069
[2.3444445],-53.81082346693911,5069
[2.3742423],-57.77404908614746,5069
[2.4040403],-60.74024122428205,5069
[2.4338384],-56.47304425918424,5069
[2.4636364],-55.43621293326681,5069
[2.4934344],-56.58926810986343,5069
[2.5232322],-64.42912272438434,5069
[2.5530303],-67.68934556345972,5069
[2.5828283],-61.32069041983411,5069
[2.6126263],-65.0362976589764,5069
[2.6424243],-71.48104461600116,5069
[2.6722221],-64.36973862332461,5069
[2.7020202],-66.52929595454208,5069
[2.7318182],-77.29513097864093,5069
[2.7616162],-73.9471468460873,5069
[2.791414],-70.86477970499702,5069
[2.821212],-71.13167058863772,5069
[2.85101],-69.6951137297764,5069
[2.880808],-77.97599452881863,5069
[2.9106061],-204.63731879352855,5069
[2.940404],-85.30026211747153,5069
[2.970202],-82.62064399237937,5069
[3.],-458.37847762431045,5069
[2.2848485],-55.3437266483809,5069
[2.3146465],-51.054980979604046,5069
[2.3444445],-53.393795738624384,5069
[2.3742423],-52.20044625932264,5069
[2.4040403],-50.06262131389814,5069
